Date,H15T1M,H15T3M,H15T6M,H15T1Y,H15T2Y,H15T3Y,H15T5Y,H15T7Y,H15T10Y,H15T20Y,H15T30Y
8/25/2016,0.28,0.33,0.46,0.6,0.78,0.89,1.16,1.43,1.58,1.91,2.27
8/26/2016,0.28,0.34,0.47,0.62,0.84,0.96,1.23,1.49,1.62,1.96,2.29
8/29/2016,0.25,0.33,0.49,0.62,0.81,0.92,1.18,1.43,1.57,1.9,2.22
8/30/2016,0.23,0.33,0.47,0.61,0.8,0.92,1.18,1.44,1.57,1.91,2.23
8/31/2016,0.26,0.33,0.47,0.61,0.8,0.92,1.19,1.45,1.58,1.9,2.23
9/1/2016,0.27,0.33,0.47,0.6,0.78,0.91,1.18,1.44,1.57,1.9,2.23
9/2/2016,0.25,0.33,0.45,0.59,0.8,0.92,1.2,1.47,1.6,1.95,2.28
9/6/2016,0.24,0.32,0.45,0.56,0.74,0.86,1.13,1.4,1.55,1.9,2.24
9/7/2016,0.25,0.34,0.49,0.57,0.74,0.86,1.12,1.39,1.54,1.89,2.23
9/8/2016,0.26,0.35,0.5,0.57,0.78,0.91,1.19,1.46,1.61,1.98,2.32
9/9/2016,0.24,0.35,0.51,0.58,0.79,0.93,1.23,1.51,1.67,2.05,2.39
9/12/2016,0.24,0.37,0.53,0.57,0.79,0.92,1.21,1.5,1.68,2.05,2.4
9/13/2016,0.25,0.36,0.54,0.63,0.8,0.95,1.26,1.56,1.73,2.12,2.47
9/14/2016,0.24,0.33,0.52,0.62,0.77,0.9,1.21,1.52,1.7,2.1,2.44
9/15/2016,0.2,0.29,0.49,0.6,0.74,0.87,1.2,1.51,1.71,2.13,2.48
9/16/2016,0.2,0.3,0.5,0.61,0.77,0.91,1.21,1.51,1.7,2.1,2.44
9/19/2016,0.16,0.3,0.48,0.6,0.79,0.92,1.22,1.52,1.7,2.1,2.45
9/20/2016,0.17,0.3,0.49,0.61,0.79,0.93,1.2,1.5,1.69,2.09,2.43
9/21/2016,0.12,0.22,0.44,0.61,0.79,0.92,1.2,1.48,1.66,2.06,2.39
9/22/2016,0.1,0.18,0.39,0.6,0.79,0.91,1.18,1.46,1.63,2.02,2.34
9/23/2016,0.09,0.18,0.4,0.6,0.77,0.9,1.16,1.44,1.62,2.02,2.34
9/26/2016,0.12,0.25,0.42,0.58,0.76,0.87,1.13,1.41,1.59,2,2.32
9/27/2016,0.16,0.26,0.42,0.58,0.75,0.86,1.12,1.39,1.56,1.96,2.28
9/28/2016,0.14,0.27,0.44,0.6,0.75,0.87,1.13,1.41,1.57,1.96,2.29
9/29/2016,0.12,0.26,0.43,0.59,0.73,0.85,1.12,1.39,1.56,1.95,2.28
9/30/2016,0.2,0.29,0.45,0.59,0.77,0.88,1.14,1.42,1.6,1.99,2.32
10/3/2016,0.25,0.32,0.48,0.63,0.8,0.91,1.18,1.46,1.63,2.01,2.34
10/4/2016,0.28,0.33,0.48,0.64,0.82,0.95,1.22,1.51,1.69,2.08,2.4
10/5/2016,0.26,0.32,0.48,0.65,0.85,0.98,1.26,1.54,1.72,2.11,2.44
10/6/2016,0.26,0.33,0.46,0.65,0.86,1,1.28,1.58,1.75,2.14,2.46
10/7/2016,0.26,0.33,0.46,0.66,0.83,0.99,1.26,1.55,1.73,2.14,2.46
10/11/2016,0.27,0.35,0.48,0.69,0.87,1.03,1.3,1.58,1.77,2.17,2.5
10/12/2016,0.26,0.37,0.49,0.68,0.87,0.99,1.31,1.6,1.79,2.19,2.51
10/13/2016,0.26,0.3,0.45,0.66,0.85,1,1.27,1.56,1.75,2.15,2.48
10/14/2016,0.26,0.32,0.46,0.66,0.84,1,1.28,1.58,1.8,2.22,2.55
10/17/2016,0.24,0.34,0.47,0.65,0.81,0.98,1.26,1.56,1.77,2.19,2.52
10/18/2016,0.26,0.34,0.47,0.66,0.82,0.96,1.24,1.54,1.75,2.18,2.51
10/19/2016,0.25,0.35,0.48,0.65,0.81,0.96,1.24,1.54,1.76,2.18,2.51
10/20/2016,0.25,0.35,0.48,0.66,0.84,0.98,1.26,1.55,1.76,2.17,2.5
10/21/2016,0.25,0.34,0.47,0.66,0.84,0.98,1.25,1.53,1.74,2.15,2.48
10/24/2016,0.23,0.33,0.46,0.66,0.84,1,1.27,1.56,1.77,2.18,2.52
10/25/2016,0.22,0.34,0.49,0.66,0.86,1,1.29,1.56,1.77,2.17,2.5
10/26/2016,0.25,0.33,0.49,0.67,0.86,1.01,1.3,1.59,1.79,2.2,2.53
10/27/2016,0.19,0.3,0.49,0.68,0.87,1.04,1.33,1.64,1.85,2.26,2.6
10/28/2016,0.18,0.3,0.49,0.66,0.86,1.02,1.33,1.63,1.86,2.27,2.62
10/31/2016,0.2,0.34,0.51,0.66,0.86,1,1.31,1.62,1.84,2.25,2.58
11/1/2016,0.24,0.35,0.5,0.65,0.83,0.99,1.3,1.61,1.83,2.24,2.58
11/2/2016,0.24,0.37,0.51,0.64,0.81,0.98,1.26,1.57,1.81,2.22,2.56
11/3/2016,0.24,0.38,0.52,0.64,0.81,0.98,1.26,1.58,1.82,2.25,2.6
11/4/2016,0.25,0.38,0.52,0.62,0.8,0.95,1.24,1.55,1.79,2.22,2.56
11/7/2016,0.28,0.41,0.54,0.63,0.82,0.99,1.29,1.6,1.83,2.26,2.6
11/8/2016,0.28,0.43,0.56,0.71,0.87,1.04,1.34,1.65,1.88,2.29,2.63
11/9/2016,0.3,0.45,0.56,0.72,0.9,1.12,1.49,1.84,2.07,2.52,2.88
11/10/2016,0.3,0.48,0.59,0.72,0.92,1.17,1.56,1.92,2.15,2.58,2.94
11/14/2016,0.32,0.55,0.65,0.77,1,1.27,1.66,2.01,2.23,2.65,2.99
11/15/2016,0.3,0.51,0.61,0.78,1.02,1.28,1.68,2.03,2.23,2.64,2.97
11/16/2016,0.32,0.47,0.62,0.76,1,1.28,1.68,2.03,2.22,2.61,2.92
11/17/2016,0.3,0.44,0.61,0.77,1.04,1.31,1.73,2.08,2.29,2.69,3.01
11/18/2016,0.28,0.44,0.6,0.77,1.07,1.36,1.8,2.14,2.34,2.7,3.01
11/21/2016,0.28,0.46,0.6,0.78,1.08,1.36,1.79,2.13,2.33,2.69,3
11/22/2016,0.34,0.49,0.61,0.78,1.07,1.35,1.77,2.12,2.31,2.69,3
11/23/2016,0.35,0.51,0.63,0.8,1.12,1.4,1.83,2.17,2.36,2.71,3.02
11/25/2016,0.34,0.49,0.62,0.81,1.12,1.41,1.83,2.18,2.36,2.71,3.01
11/28/2016,0.32,0.48,0.6,0.79,1.11,1.38,1.8,2.13,2.32,2.68,2.99
11/29/2016,0.34,0.48,0.6,0.78,1.09,1.37,1.78,2.12,2.3,2.66,2.95
11/30/2016,0.38,0.48,0.62,0.8,1.11,1.4,1.83,2.18,2.37,2.73,3.02
12/1/2016,0.32,0.48,0.6,0.82,1.14,1.45,1.9,2.25,2.45,2.82,3.1
12/2/2016,0.34,0.49,0.61,0.8,1.11,1.4,1.84,2.2,2.4,2.78,3.08
12/5/2016,0.34,0.49,0.63,0.82,1.13,1.42,1.84,2.19,2.39,2.76,3.05
12/6/2016,0.35,0.49,0.63,0.83,1.12,1.41,1.84,2.18,2.39,2.77,3.08
12/7/2016,0.38,0.52,0.63,0.85,1.1,1.39,1.8,2.14,2.34,2.73,3.02
12/8/2016,0.39,0.51,0.62,0.84,1.12,1.4,1.83,2.2,2.4,2.81,3.1
12/9/2016,0.41,0.54,0.64,0.85,1.15,1.43,1.89,2.26,2.47,2.87,3.16
12/12/2016,0.42,0.51,0.64,0.85,1.15,1.44,1.9,2.26,2.49,2.86,3.16
12/13/2016,0.47,0.54,0.66,0.88,1.17,1.46,1.92,2.26,2.48,2.85,3.14
12/14/2016,0.49,0.55,0.66,0.92,1.27,1.57,2.02,2.34,2.54,2.86,3.14
12/15/2016,0.48,0.51,0.65,0.91,1.29,1.61,2.1,2.42,2.6,2.89,3.16
12/16/2016,0.46,0.51,0.65,0.91,1.28,1.59,2.07,2.41,2.6,2.91,3.19
12/19/2016,0.45,0.52,0.65,0.9,1.24,1.55,2.03,2.35,2.54,2.85,3.12
12/20/2016,0.48,0.52,0.66,0.9,1.25,1.56,2.06,2.38,2.57,2.88,3.15
12/21/2016,0.46,0.52,0.65,0.88,1.21,1.54,2.04,2.35,2.55,2.86,3.12
12/22/2016,0.42,0.51,0.65,0.87,1.22,1.54,2.04,2.36,2.55,2.86,3.12
12/23/2016,0.42,0.52,0.65,0.87,1.22,1.54,2.04,2.35,2.55,2.86,3.12
12/27/2016,0.5,0.51,0.66,0.89,1.28,1.58,2.07,2.37,2.57,2.88,3.14
12/28/2016,0.48,0.53,0.62,0.9,1.26,1.55,2.02,2.32,2.51,2.83,3.09
12/29/2016,0.39,0.47,0.62,0.85,1.22,1.49,1.96,2.3,2.49,2.82,3.08
12/30/2016,0.44,0.51,0.62,0.85,1.2,1.47,1.93,2.25,2.45,2.79,3.06
1/3/2017,0.52,0.53,0.65,0.89,1.22,1.5,1.94,2.26,2.45,2.78,3.04
1/4/2017,0.49,0.53,0.63,0.87,1.24,1.5,1.94,2.26,2.46,2.78,3.05
1/5/2017,0.51,0.52,0.62,0.83,1.17,1.43,1.86,2.18,2.37,2.69,2.96
1/6/2017,0.5,0.53,0.61,0.85,1.22,1.5,1.92,2.23,2.42,2.73,3
1/9/2017,0.5,0.5,0.6,0.82,1.21,1.47,1.89,2.18,2.38,2.69,2.97
1/10/2017,0.51,0.52,0.6,0.82,1.19,1.47,1.89,2.18,2.38,2.69,2.97
1/11/2017,0.51,0.52,0.6,0.82,1.2,1.47,1.89,2.18,2.38,2.68,2.96
1/12/2017,0.52,0.52,0.59,0.81,1.18,1.45,1.87,2.17,2.36,2.68,3.01
1/13/2017,0.52,0.53,0.61,0.82,1.21,1.48,1.9,2.2,2.4,2.71,2.99
1/17/2017,0.52,0.55,0.62,0.8,1.17,1.42,1.84,2.14,2.33,2.66,2.93
1/18/2017,0.48,0.53,0.63,0.82,1.23,1.51,1.93,2.24,2.42,2.74,3
1/19/2017,0.47,0.52,0.62,0.83,1.25,1.53,1.97,2.28,2.47,2.77,3.04
1/20/2017,0.46,0.5,0.62,0.82,1.2,1.5,1.95,2.28,2.48,2.79,3.05
