DATE,country.aut.previous.usdcap,country.aut.totret,country.bel.previous.usdcap,country.bel.totret,country.che.previous.usdcap,country.che.totret,country.deu.previous.usdcap,country.deu.totret,country.dnk.previous.usdcap,country.dnk.totret,country.esp.previous.usdcap,country.esp.totret,country.fin.previous.usdcap,country.fin.totret,country.fra.previous.usdcap,country.fra.totret,country.gbr.previous.usdcap,country.gbr.totret,country.irl.previous.usdcap,country.irl.totret,country.ita.previous.usdcap,country.ita.totret,country.nld.previous.usdcap,country.nld.totret,country.nor.previous.usdcap,country.nor.totret,country.prt.previous.usdcap,country.prt.totret,country.swe.previous.usdcap,country.swe.totret
2013-09-30,65983710580.9475,0.0277183478523352,253163026604.39,0.0430253078637722,1182503880736.06,0.0369423922428029,1262853941736.05,0.0584176416505672,189862691196.802,0.0220844764884898,537674492843.749,0.108603090356687,133257835872.043,0.113383654107388,1684137633934.13,0.0582592337521235,2784387202048.68,0.0127289668512819,69802014450.6813,0.000855357976793442,412592773039.916,0.0449464201432181,570564234295.692,0.0286360959668133,210537787389.433,0.0128194749499744,48114416374.8481,0.0155302115242278,483102094336.946,0.0368893636502269
2013-10-31,59350278937.5426,0.023653197377133,269406550766.815,0.0452657453472393,1260539940940.97,0.0268608080988956,1386735216132.65,0.0532101514711719,204384504090.518,0.0273500499836256,606640569829.533,0.0921850909914197,152293038436.957,0.0412334714232937,1825473215425.69,0.0328318333354509,2969602742956.65,0.0463940504041346,74495876388.5106,0.0561038791330209,444431014271.436,0.099843330345163,590882129230.878,0.0337317706397373,216781774520.02,0.0593211311563856,50011302942.5849,0.00596398217740098,521801803885.204,0.0157617276863738
2013-11-30,60802942461.6984,0.024316411040108,282970975794.391,-0.00415036485693578,1292403390443.64,0.00354782022003086,1467374727873.34,0.0381840923305171,210875656733.907,0.0369204170012238,666923089492.083,-0.00462652723825293,159334621999.561,0.0297623743586721,1895172659217.85,0.00263903049199037,3076025730992.22,-0.0105831693365203,79052473972.2231,0.0282833281801162,490966976474.12,-0.0203692929281074,613613634338.857,0.0133736361278545,232267149556.605,0.00427668251445134,50549063213.673,0.0445213589468971,526767773600.34,0.0192686613509381
2013-12-31,62351612172.6988,-0.0410315056461976,280831032267.783,0.0250913431100428,1299772933989.08,-0.00347434197070566,1525184486012.84,0.0148748504459589,218798539081.173,0.0224237203948123,660949636851.774,0.0195416603003002,164238954832.305,0.00473970232408708,1901552237050.83,0.00419293741088696,3094635748501.92,0.0152442323938819,81297850702.9643,-0.0056689190515509,481169815644.912,-0.00379671180410845,620138939039.101,0.0153224034735056,226734283018.081,0.0161154595471794,52859055190.3926,-0.0164470121434213,531002314935.102,0.0215381201874309
2014-01-31,60519303816.9379,-0.0114362551802291,290895797582.008,-0.0454274769081344,1316454934196.75,0.000375837825272366,1584566377411.7,-0.0260107128240457,226137036341.042,0.051403733399237,684675360018.314,0.00195796465928572,164838969125.745,-0.0507078817314882,1927387204556.29,-0.0250837742037113,3177651731597.44,-0.0324159401170576,73462263534.6495,0.0314715314032464,488425373937.487,0.0244624399638665,650771787136.54,-0.0329223162362378,232233951610.982,-0.0265604297009152,52620994945.3442,-0.0107284260499281,552137502860.527,-0.0231264443626303
2014-02-28,58536784011.0084,0.0187019901190344,271377972908.415,0.0636187830441235,1292504565763.34,0.0432938761626483,1506488005751.23,0.0416138933270667,232577524915.621,0.111276612796974,669457002780.664,0.0199630524637044,151769961593.277,0.0785802711195128,1839915590255.48,0.0605533148842934,3042319592844.04,0.0528984238446401,74106183931.5959,0.149971161404049,489600537578.587,0.0464684536162765,615849396953.356,0.0335205037118895,220581573784.791,0.0327430451765199,50933654958.5883,0.0884270094215167,529241995819.181,0.0511581592803393
2014-03-31,61072764868.7111,-0.0214473189643977,296033479321.643,0.00169056546613228,1383001024779.02,0.00554724232065393,1608353012373.79,-0.0148895392770159,265302474053.468,-0.01054559909154,698630913688.018,0.0320773520127821,167057095339.295,-0.0163506695926573,1998815708419.79,0.00193578276343789,3169492515073.93,-0.0294870346093054,87338361998.2324,-0.0579036471134876,524737061615.703,0.063116717807349,649410266427.122,0.0113963294595099,239062242855.332,0.0193549702122203,56777428695.8685,0.0302739892099657,568548994788.567,0.0104150626241884
2014-04-30,69337258937.7625,-0.00063468339811555,296405581312.385,0.0204105465275902,1371387474228.36,0.0144908864492813,1574593857459.29,0.000650480251659917,258793967709.937,0.00841270395981467,719461498122.934,0.0167213765169943,163558053849.731,0.0219001653780197,1997011746068.54,0.0210636525776529,3072152116008.83,0.0202351290639348,81651697848.8105,-0.0286668001803052,567722798937.947,0.00686159605894893,655107363823.929,0.00424098084126317,240748495229.083,0.044153347420402,58376744549.3999,0.00310305667327947,555655590872.888,0.0151846680751411
2014-05-31,68672272779.2881,0.0134858864591109,302623246858.799,0.0362601602837439,1377691358507.13,0.0261972289131638,1580366379365.45,0.0373126586778695,256904239951.822,0.0240080679014713,737294330699.056,0.0349788536174848,158118793642.083,0.0424122681651417,2042121352842.36,0.0241954859114837,3167044911050.82,0.0168246850215793,79633400133.7214,0.00148748599945769,574651230856.726,0.0102502095868429,659020178664.31,0.0273949041001755,250275602060.2,0.0526179603970089,58918592493.3886,-0.00563558865621981,552442853918.337,0.036232249716226
2014-06-30,67787386241.2688,0.000692990721556191,303695712617.777,0.0148409444052984,1384580942591.91,-0.0140795976508475,1583963040003.34,-0.00896344651862615,259975358744.077,0.0285727764885491,746064332129.508,0.0182255680926182,162212675642.613,-0.00199845179398219,2035795319013.45,-0.0209292552871942,3189808121955.18,-0.016352644509441,78569535688.9728,-0.0585573493216614,563693326043.76,-0.0029262966861955,659737158666.328,0.0158362732049625,255823591649.092,0.0253858834402734,57773139438.2232,-0.0357912456389233,543315627498.541,-0.0155145563076405
